id,text
4773,"wholesale and retail trade; repair of motor vehicles and motorcycles retail trade, except of motor vehicles and motorcycles retail sale of other goods in specialized stores other retail sale of new goods in specialized stores"
4774,"wholesale and retail trade; repair of motor vehicles and motorcycles retail trade, except of motor vehicles and motorcycles retail sale of other goods in specialized stores retail sale of second-hand goods"
4781,"wholesale and retail trade; repair of motor vehicles and motorcycles retail trade, except of motor vehicles and motorcycles retail sale via stalls and markets retail sale via stalls and markets of food, beverages and tobacco products"
4782,"wholesale and retail trade; repair of motor vehicles and motorcycles retail trade, except of motor vehicles and motorcycles retail sale via stalls and markets retail sale via stalls and markets of textiles, clothing and footwear"
4789,"wholesale and retail trade; repair of motor vehicles and motorcycles retail trade, except of motor vehicles and motorcycles retail sale via stalls and markets retail sale via stalls and markets of other goods"
4791,"wholesale and retail trade; repair of motor vehicles and motorcycles retail trade, except of motor vehicles and motorcycles retail trade not in stores, stalls or markets retail sale via mail order houses or via internet"
4799,"wholesale and retail trade; repair of motor vehicles and motorcycles retail trade, except of motor vehicles and motorcycles retail trade not in stores, stalls or markets other retail sale not in stores, stalls or markets"
4911,"transportation and storage land transport and transport via pipelines transport via railways passenger rail transport, interurban"
4912,transportation and storage land transport and transport via pipelines transport via railways freight rail transport
4921,transportation and storage land transport and transport via pipelines other land transport urban and suburban passenger land transport
4922,transportation and storage land transport and transport via pipelines other land transport other passenger land transport
4923,transportation and storage land transport and transport via pipelines other land transport freight transport by road
4930,transportation and storage land transport and transport via pipelines transport via pipeline transport via pipeline
5011,transportation and storage water transport sea and coastal water transport sea and coastal passenger water transport
5012,transportation and storage water transport sea and coastal water transport sea and coastal freight water transport
5021,transportation and storage water transport inland water transport inland passenger water transport
